age,education_num,hours_per_week,capital_gain,capital_loss,sex,income_bin
56,4,33,99999,0,1,1
50,9,42,0,0,1,0
57,13,61,0,0,0,1
41,14,30,0,0,1,1
32,9,35,0,0,0,0
46,11,71,0,2392,1,0
43,7,50,0,0,1,1
49,10,35,0,0,0,0
45,13,15,0,0,1,0
40,9,33,0,0,1,0
50,9,54,0,0,1,0
43,10,21,5178,0,1,0
48,13,40,0,0,1,0
23,9,29,0,0,1,0
51,7,27,0,0,1,0
35,9,31,0,0,1,1
26,7,46,0,0,1,0
51,9,31,0,0,1,0
39,9,64,0,0,1,1
80,1,32,0,0,1,0
25,14,25,0,0,1,0
57,11,23,15024,0,0,1
37,9,36,0,0,1,0
68,6,26,0,0,1,0
28,7,29,0,0,1,0
33,5,52,0,0,1,0
51,9,49,0,0,1,1
22,10,37,0,0,1,0
46,10,57,0,0,1,0
41,10,37,0,0,1,0
51,9,55,99999,0,1,1
19,9,62,0,0,0,0
51,7,49,0,0,0,0
41,11,43,0,0,0,0
43,10,49,15024,0,1,1
61,14,52,0,0,0,1
38,10,53,0,0,1,0
26,9,49,0,0,0,0
55,9,19,2174,0,1,0
48,14,51,0,0,1,0
37,9,33,0,0,1,0
64,9,35,0,0,0,0
55,12,18,0,0,1,1
27,9,33,0,0,1,0
42,9,38,15024,0,1,1
30,9,41,0,0,1,0
26,13,35,0,0,1,1
29,7,41,0,0,0,0
44,12,34,0,1902,0,1
46,9,41,0,0,0,0
36,10,57,0,0,1,0
27,11,55,0,0,1,0
65,14,43,0,0,1,1
24,8,53,2174,0,0,0
55,10,29,0,0,1,0
34,7,61,0,0,0,0
51,9,33,0,0,1,0
34,7,37,0,0,0,0
34,7,24,0,0,0,0
35,13,47,0,0,1,0
42,13,38,0,1977,1,0
61,9,48,0,0,0,0
24,9,34,0,0,1,0
41,8,36,0,0,1,1
27,14,55,0,0,1,1
36,12,56,0,0,1,1
44,9,38,0,0,1,0
47,9,69,0,0,1,0
43,10,55,0,0,1,0
36,9,37,0,0,1,0
53,9,38,0,0,0,0
43,12,55,0,0,1,0
36,7,31,2174,0,1,1
21,7,38,0,0,1,0
20,9,44,0,0,1,0
26,9,13,0,0,0,0
63,12,44,0,1977,1,1
57,9,43,0,0,0,0
54,15,49,0,0,0,0
53,9,53,0,1977,0,0
31,10,36,0,0,1,0
62,11,36,0,0,1,0
54,14,39,7688,0,0,0
45,10,18,0,0,0,0
83,14,29,0,0,1,1
31,13,36,0,0,0,1
42,13,36,2174,0,0,0
32,13,46,0,0,1,1
51,11,33,0,0,0,0
25,9,42,0,0,0,0
32,9,35,0,0,1,0
43,13,42,0,0,0,0
43,9,41,0,0,1,0
17,9,40,0,0,1,0
48,10,32,0,0,1,0
17,7,46,0,0,0,0
19,9,48,0,2042,0,0
50,13,52,0,0,1,1
37,7,69,0,0,1,0
17,7,46,0,0,0,0
36,9,41,0,0,1,0
45,9,48,0,0,1,1
53,13,20,0,0,1,0
18,13,43,0,0,0,0
64,7,37,5178,0,1,0
41,9,56,0,0,0,0
50,7,49,0,0,1,0
44,13,45,0,0,0,1
48,13,36,0,0,1,0
40,9,24,0,0,1,0
27,6,45,0,0,1,0
38,9,22,0,0,1,1
37,9,33,0,0,1,1
36,9,33,0,0,1,0
54,12,33,15024,0,1,1
45,10,49,0,0,1,0
39,13,65,0,0,1,0
44,9,33,0,0,1,1
39,9,54,0,0,1,0
25,7,42,0,2042,1,0
40,9,28,0,0,1,0
29,7,42,0,0,1,0
50,10,60,0,0,0,0
37,12,37,0,0,1,0
49,11,38,15024,0,1,1
44,9,24,15024,0,1,0
32,2,33,0,0,1,0
41,7,29,0,0,0,0
47,9,45,0,0,1,0
31,7,21,0,0,1,0
35,9,27,0,0,1,0
39,15,63,0,0,1,0
43,6,32,0,0,1,0
77,9,34,0,0,1,0
33,8,32,0,0,1,0
44,9,43,0,0,1,0
29,9,20,0,0,1,0
37,13,52,0,0,1,1
73,9,33,0,0,0,1
38,14,44,0,0,1,1
19,9,22,0,0,1,0
42,13,49,0,0,1,0
50,12,34,0,0,1,0
30,9,59,0,0,1,0
19,13,53,5178,0,1,0
26,9,38,0,0,1,0
41,10,74,0,0,1,0
18,9,32,0,0,1,0
31,15,40,0,0,1,0
38,13,40,0,0,0,0
49,6,31,0,0,1,0
33,13,53,0,0,1,0
57,10,57,0,0,1,0
40,9,47,0,0,1,0
51,9,51,0,0,1,0
54,11,35,0,0,1,1
34,7,38,0,0,0,0
31,10,47,0,0,1,0
19,7,27,0,0,1,0
47,7,43,0,0,0,0
22,11,31,0,0,1,0
24,9,32,15024,0,1,0
52,13,35,0,0,1,1
22,14,35,2174,0,1,1
21,9,48,0,0,0,0
22,13,30,0,0,1,1
55,8,44,0,0,0,0
69,8,41,0,0,1,0
37,9,29,0,0,1,0
66,10,46,2174,0,1,0
34,9,12,0,0,1,0
43,12,45,0,0,1,1
38,13,42,0,0,1,0
43,8,29,0,0,1,0
37,9,42,0,0,1,0
31,7,17,0,0,0,0
41,9,47,0,0,0,0
39,9,48,0,0,0,0
23,9,44,0,0,1,0
35,13,23,0,0,0,0
21,9,40,0,0,0,0
69,10,36,0,0,0,0
18,9,52,0,2042,1,0
56,5,54,0,0,1,0
58,10,15,0,0,1,0
42,7,65,0,0,0,0
23,7,42,0,0,1,0
17,9,7,0,0,1,0
41,13,59,0,0,1,1
21,8,48,0,0,1,0
25,7,29,0,0,1,0
37,9,37,0,0,1,0
43,12,30,0,0,1,1
38,7,48,0,0,1,1
24,7,26,0,0,1,0
42,7,42,0,0,1,0
37,7,46,0,0,1,1
28,13,28,0,0,1,0
42,9,58,0,0,1,0
34,8,48,0,0,1,0
40,13,65,0,0,1,0
40,9,36,0,0,1,0
61,10,30,0,0,0,1
65,10,47,0,0,1,1
36,7,18,0,0,1,0
54,7,43,0,0,0,0
34,7,29,0,0,1,0
47,9,35,0,0,0,0
28,5,46,0,0,1,0
55,10,51,0,0,0,0
48,5,41,0,0,0,0
18,9,26,0,0,1,0
52,4,54,7688,0,0,0
42,9,25,0,0,0,0
42,13,43,0,0,1,0
40,11,40,5178,0,1,0
51,13,32,15024,0,1,1
25,13,46,0,0,0,0
34,14,48,0,0,1,1
50,9,48,0,0,1,0
33,12,45,0,0,1,0
50,5,65,0,0,1,0
33,16,23,99999,0,1,1
47,10,47,0,0,1,1
24,9,35,0,0,1,1
48,6,53,0,0,0,0
72,9,47,0,0,0,0
24,9,53,0,0,0,0
52,14,31,0,0,1,0
46,10,7,0,0,1,0
37,11,51,0,0,1,0
47,9,29,0,0,0,0
33,9,45,5178,0,1,0
44,9,34,0,0,0,0
18,11,55,0,0,1,1
40,9,28,0,0,1,0
28,6,56,0,0,0,0
31,9,55,0,0,0,0
68,13,47,0,0,1,1
38,9,48,0,0,1,0
50,9,29,99999,0,1,1
46,9,40,0,0,0,0
27,10,36,0,0,1,0
59,7,42,7688,0,1,1
32,9,24,0,0,1,1
30,9,39,0,0,1,0
30,9,56,0,0,0,0
32,9,21,0,0,0,1
28,12,26,0,0,0,0
40,13,36,0,0,0,0
54,8,26,0,0,1,0
23,7,49,0,0,1,0
17,10,27,0,0,1,0
33,9,56,0,0,1,0
23,7,21,0,0,1,0
42,13,38,0,0,1,1
43,15,5,0,0,1,0
49,9,26,0,0,0,0
58,9,36,7688,0,0,0
34,9,22,0,0,0,0
54,9,62,0,0,0,0
44,9,13,0,0,1,1
42,1,14,0,0,1,0
49,9,38,0,0,0,0
45,9,20,0,0,1,0
40,9,50,0,0,1,1
35,9,40,0,0,0,0
51,11,43,0,0,0,0
20,9,41,0,0,1,0
48,9,24,0,0,1,0
35,9,48,0,0,0,0
23,9,48,0,0,1,0
39,11,14,0,0,1,1
39,13,52,0,0,1,0
56,9,41,0,0,0,0
23,13,25,0,0,1,0
54,14,43,2174,0,0,1
43,7,56,0,0,1,0
51,9,46,0,0,1,1
40,12,56,0,0,1,0
45,13,33,0,0,0,1
21,10,27,0,0,1,0
57,6,57,5178,0,1,1
42,7,51,0,0,1,0
52,8,27,0,0,1,0
57,12,36,0,1902,1,0
36,11,29,0,0,0,1
41,10,54,0,0,0,1
43,9,46,0,0,0,0
34,7,49,0,0,1,0
53,8,45,0,0,1,1
35,10,35,0,0,1,1
49,8,27,0,0,0,0
31,7,36,0,0,1,0
24,10,30,0,0,1,0
35,9,34,0,0,1,0
46,16,33,0,0,0,0
34,7,26,0,0,1,1
33,8,25,0,0,0,0
51,9,9,0,0,1,0
50,10,38,0,0,0,0
26,6,47,0,0,1,0
38,5,52,0,0,1,0
26,13,36,0,0,0,1
46,16,26,0,0,1,0
38,8,40,0,0,1,0
41,9,53,0,2392,0,0
39,12,49,0,0,1,1
31,9,37,0,0,1,0
31,10,46,0,0,1,0
59,9,1,0,1902,1,0
50,7,43,0,0,1,1
22,13,64,0,0,0,0
34,9,52,0,0,1,0
36,3,27,0,0,0,1
35,9,36,0,0,1,0
37,9,31,2174,0,1,0
31,14,36,0,0,1,0
51,9,46,0,0,0,0
18,7,49,0,0,1,0
42,7,51,0,2042,0,0
26,9,32,0,0,0,0
58,11,43,0,0,0,1
52,9,40,0,0,1,0
40,7,16,0,0,1,0
33,11,53,0,0,1,1
59,9,35,0,0,1,0
26,13,73,0,0,1,1
53,6,33,0,0,1,0
40,13,60,0,2392,1,0
28,9,50,0,0,1,0
58,13,39,0,0,1,1
42,2,43,0,0,1,0
30,9,57,0,0,1,1
36,13,55,0,0,0,0
42,12,55,0,0,1,0
29,11,3,0,0,0,0
56,9,29,0,0,0,1
30,9,38,0,0,1,0
36,13,36,0,0,0,0
63,11,41,0,2042,0,0
19,13,28,0,0,1,0
53,5,45,0,0,1,1
46,9,47,0,0,1,0
54,7,49,0,0,1,0
40,11,42,0,0,1,0
71,8,34,0,0,1,1
45,5,61,0,0,0,0
44,12,48,15024,0,1,1
44,9,42,0,0,1,0
49,13,51,0,0,0,1
46,9,34,0,0,1,1
60,7,50,0,0,1,0
35,7,32,0,0,1,0
29,13,34,0,0,1,0
38,10,35,14084,0,1,0
30,9,50,0,0,0,0
33,9,37,0,0,1,0
27,13,29,0,0,1,0
28,7,23,0,0,1,0
47,12,35,0,0,0,0
23,7,41,0,2042,0,0
55,15,48,0,0,0,0
25,9,33,0,0,0,0
32,9,24,0,0,1,0
39,9,36,7688,0,1,1
24,9,22,0,1902,1,1
59,10,44,0,0,1,0
52,7,36,0,0,1,0
57,7,74,0,0,0,1
44,13,51,0,0,1,0
30,10,39,2174,0,0,0
23,9,41,0,0,1,0
51,10,27,0,0,1,0
57,5,26,0,0,1,0
33,10,59,14084,0,1,0
53,8,51,0,0,1,0
44,3,35,0,2042,1,0
45,13,21,7688,0,1,0
20,13,36,0,0,0,1
33,9,51,0,2824,0,0
48,8,30,0,0,1,0
45,4,28,0,0,0,1
41,9,40,0,0,0,0
47,9,29,0,0,1,0
56,9,46,0,0,1,1
54,13,33,0,0,1,0
51,11,39,0,0,0,0
21,9,33,0,0,1,0
21,9,51,0,0,1,1
34,9,48,0,0,1,0
42,13,34,0,0,1,0
31,7,41,0,0,0,0
34,7,49,0,0,1,0
34,13,26,0,0,1,1
50,9,30,0,0,0,0
24,10,19,0,0,1,1
19,7,33,0,0,1,0
42,9,38,0,0,0,0
49,6,49,0,0,1,0
27,9,48,0,0,1,0
19,9,33,0,0,1,0
20,10,33,0,0,1,0
18,9,55,0,0,0,0
47,15,45,0,0,1,1
38,7,47,0,0,1,0
42,15,46,0,0,1,1
26,12,53,0,0,1,1
46,15,22,0,0,1,1
39,10,30,0,0,0,0
56,10,21,0,0,1,0
25,9,5,0,0,1,0
53,13,28,0,0,1,0
27,7,62,0,0,1,0
49,12,13,0,0,0,0
44,8,24,0,0,0,0
65,13,21,0,0,0,1
21,10,35,0,0,1,0
27,15,40,0,0,1,1
31,1,1,0,0,0,0
33,7,29,7688,1977,1,0
41,6,41,0,1902,0,0
30,9,60,0,0,1,0
35,6,43,0,0,1,0
36,9,60,0,0,0,0
44,4,13,0,0,1,0
46,15,26,0,0,1,1
48,13,54,0,0,0,1
47,13,40,0,0,1,0
39,9,28,15024,0,0,1
38,9,33,0,0,0,0
24,9,25,0,0,0,0
32,11,44,0,0,1,1
39,7,30,0,0,0,0
25,7,30,0,0,1,0
39,9,23,0,0,0,0
65,5,44,0,0,0,0
38,15,59,0,0,1,1
47,13,31,0,0,0,1
38,11,28,0,0,1,1
42,9,27,0,0,1,0
33,13,37,0,0,1,0
48,10,34,0,0,1,0
31,9,47,0,0,1,1
33,9,41,0,0,0,0
38,7,49,0,0,1,0
54,15,29,99999,0,0,1
19,9,43,0,0,0,0
43,10,28,0,0,1,0
29,7,52,0,0,0,0
43,4,50,99999,0,0,1
46,13,36,0,0,1,1
46,9,65,0,0,1,0
46,10,29,0,0,1,1
54,13,48,7688,0,1,0
51,9,47,0,0,1,1
33,13,50,0,0,0,0
42,14,61,0,0,1,0
26,9,24,0,0,1,0
31,13,16,0,0,0,1
33,5,33,0,0,1,0
36,13,52,0,0,1,1
23,6,57,0,0,1,0
34,13,37,0,0,0,0
19,9,30,0,0,0,0
47,9,50,0,0,1,1
27,7,34,0,0,0,0
39,15,39,99999,0,0,1
44,15,16,15024,0,1,0
50,9,39,0,0,1,0
45,13,46,0,0,1,1
35,5,23,15024,0,1,1
24,9,21,0,0,1,0
39,7,47,0,0,1,0
51,7,7,0,0,1,0
69,8,23,0,0,1,0
47,7,28,0,0,0,0
53,10,44,0,0,0,1
28,7,32,0,0,0,0
36,13,23,15024,0,0,1
28,13,43,0,0,1,0
39,12,34,0,0,1,0
33,9,63,0,0,0,0
33,9,56,0,0,0,0
17,9,41,0,0,0,0
34,7,50,0,0,0,0
37,9,36,0,0,1,1
20,9,48,0,0,1,0
66,10,40,0,0,0,0
29,13,16,0,0,1,0
44,5,30,0,0,1,0
51,13,21,99999,0,1,1
30,9,46,0,0,1,0
51,2,51,7688,0,0,0
58,9,30,0,0,1,1
41,10,36,0,0,1,0
51,9,42,0,0,1,0
28,7,19,0,0,0,0
32,13,35,0,0,1,0
45,9,39,0,0,1,1
31,10,48,0,0,1,0
70,4,44,0,0,0,0
64,9,41,0,0,0,1
48,7,45,0,1977,1,0
56,9,30,0,0,1,0
50,13,28,0,0,1,0
51,7,51,15024,0,0,1
59,7,36,0,0,1,0
38,8,36,0,0,0,0
33,12,54,0,0,0,0
46,16,62,0,0,0,1
28,7,64,0,0,0,0
41,11,45,14084,0,1,1
61,11,55,0,0,0,0
32,8,39,0,0,1,0
35,1,60,0,0,0,1
29,13,20,0,0,1,0
32,9,25,0,0,1,0
29,9,32,0,0,0,1
24,7,57,0,0,1,0
55,11,53,0,0,0,1
54,14,31,0,0,1,0
26,12,26,0,0,0,0
33,9,17,0,0,1,0
38,9,43,0,0,0,0
45,9,38,0,0,0,0
33,9,39,0,0,1,0
37,3,74,0,0,1,0
46,9,46,0,0,1,0
49,7,10,0,0,1,0
34,9,34,0,0,0,1
45,9,33,0,0,0,0
38,9,51,0,0,0,0
30,7,8,0,0,1,0
28,9,28,0,0,0,0
39,11,17,0,0,1,0
38,7,47,0,0,0,0
20,7,47,0,0,0,0
40,9,39,0,0,1,0
21,2,43,0,1977,1,0
23,12,15,0,0,0,0
36,9,45,0,0,1,0
36,9,44,0,0,1,0
43,7,45,0,0,0,0
34,14,47,0,0,1,0
44,9,44,14084,0,0,0
51,13,37,0,0,0,1
37,9,40,0,0,0,0
42,13,26,0,0,1,0
30,7,33,99999,0,1,1
68,7,47,0,0,1,0
32,9,47,0,0,1,0
57,9,47,0,0,1,1
47,14,45,0,0,1,1
32,14,30,0,0,1,0
26,9,23,0,0,1,0
41,12,41,0,0,1,0
39,7,45,0,0,1,0
51,7,45,0,0,1,0
36,12,53,14084,0,1,1
54,7,29,2174,0,1,0
51,13,55,0,0,1,1
41,6,54,0,0,1,0
49,7,21,0,0,1,0
35,11,39,0,0,1,1
33,10,45,0,0,0,0
43,13,35,0,0,1,0
51,10,34,2174,0,0,0
37,7,28,0,0,0,0
40,12,11,0,0,1,0
40,7,43,0,0,1,0
49,13,53,0,0,1,0
48,9,48,7688,0,1,0
41,9,46,0,0,0,1
65,8,35,0,0,0,0
68,14,55,5178,0,1,1
52,13,36,0,0,1,0
38,7,32,2174,0,1,0
18,10,44,0,0,1,1
22,7,46,0,0,0,0
27,15,38,0,0,0,0
28,7,56,14084,0,1,0
33,10,45,0,0,1,1
24,9,28,0,0,0,0
53,8,50,0,0,1,0
26,9,35,0,0,1,0
53,13,49,0,0,1,1
53,9,46,0,0,0,0
66,9,36,0,0,1,0
38,5,28,0,0,1,0
28,12,55,0,0,1,1
41,12,50,0,0,1,1
64,15,30,0,0,1,0
33,9,18,0,0,1,0
42,10,43,0,0,0,0
20,9,37,0,0,1,0
46,9,32,0,0,1,1
35,9,24,0,0,1,0
30,14,43,0,0,1,0
48,14,43,0,0,0,1
45,10,39,0,0,1,0
67,5,43,0,0,0,1
17,7,40,7688,0,0,1
58,13,34,0,0,1,0
38,9,54,0,0,1,0
47,13,38,0,0,1,1
42,12,41,0,0,0,0
43,13,37,2174,0,1,1
55,7,29,0,0,1,0
38,6,34,0,0,1,0
27,7,45,0,0,0,0
46,9,27,99999,0,1,1
34,7,56,0,0,1,0
48,14,35,0,0,1,1
35,7,47,0,0,1,0
39,7,33,0,0,0,0
39,9,19,0,0,0,0
54,1,44,0,0,1,0
36,13,50,0,0,1,0
18,10,23,0,0,0,0
25,7,42,0,0,1,1
37,9,34,0,0,1,0
37,9,43,0,0,1,0
41,7,20,0,1902,1,0
61,13,23,0,0,1,1
35,9,29,0,0,1,1
30,13,37,15024,0,0,1
49,9,54,0,0,1,0
20,13,53,0,0,0,0
65,9,38,0,0,1,0
24,7,46,0,0,0,0
49,10,38,0,0,1,1
55,7,34,0,0,0,0
40,7,54,0,0,1,0
20,12,15,0,0,1,0
28,11,39,5178,0,0,0
41,3,40,0,0,0,0
38,9,51,0,0,1,0
39,7,36,0,0,1,0
49,9,37,0,0,1,0
53,9,38,0,0,1,1
43,6,18,7688,0,1,0
40,14,37,0,0,0,0
42,9,28,0,0,0,0
52,11,45,0,0,0,0
77,10,54,0,0,0,1
34,7,76,14084,0,0,1
38,1,22,0,0,1,0
39,7,55,0,0,1,0
54,13,43,0,0,0,1
33,7,14,0,0,1,0
42,9,24,0,0,0,0
31,7,36,0,0,1,0
41,13,41,0,0,1,0
34,9,48,0,1977,1,1
49,13,30,0,0,1,0
49,12,43,0,0,1,0
35,10,27,0,0,1,0
39,13,42,0,0,1,1
21,13,56,0,0,1,1
32,9,45,0,0,1,0
20,13,38,0,0,1,0
22,10,37,0,0,1,0
44,12,36,0,0,0,1
54,7,30,0,0,1,1
26,10,41,0,0,0,0
48,13,26,0,0,1,0
46,13,41,0,0,0,0
24,11,32,0,0,1,0
54,9,31,0,1902,1,0
41,6,63,7688,0,1,0
43,9,56,99999,0,0,1
35,13,17,0,0,0,0
18,11,43,0,0,1,0
30,13,45,0,0,1,1
46,13,55,0,0,1,1
51,9,36,0,0,1,0
23,9,42,0,0,0,0
20,10,37,5178,0,1,1
41,13,22,0,0,0,0
51,7,18,0,0,0,0
37,10,50,99999,0,0,1
43,9,44,0,0,1,0
71,1,39,0,1977,1,0
48,10,26,0,0,1,1
52,14,32,0,0,0,0
24,9,48,0,0,1,0
32,11,38,0,0,0,1
36,7,44,0,0,1,0
33,13,31,0,0,1,1
48,13,52,0,0,1,0
47,9,33,0,0,0,0
51,9,38,0,0,0,0
31,14,43,0,2824,1,1
35,13,52,0,1902,1,0
49,9,35,0,0,1,0
53,9,18,0,0,1,1
23,15,57,0,0,1,0
42,9,29,0,0,1,1
17,13,54,0,0,1,0
41,10,69,0,0,0,1
37,11,14,0,0,1,0
49,14,20,99999,0,1,1
29,12,29,0,0,1,0
35,11,43,0,0,1,0
32,9,40,0,0,1,0
47,10,36,0,0,1,0
46,7,48,0,0,1,0
24,11,62,0,0,1,0
43,9,41,0,0,1,0
37,8,40,5178,2392,1,1
42,7,15,0,0,1,1
42,10,44,0,0,1,0
50,9,44,0,0,1,0
37,9,48,0,0,1,1
50,9,26,0,0,0,1
56,5,50,0,0,1,1
31,10,31,0,0,1,0
38,11,36,0,0,1,0
44,11,23,0,0,1,0
43,11,49,0,0,0,0
40,11,44,0,0,0,0
23,7,29,0,0,1,0
65,7,48,0,0,1,1
41,9,23,0,0,0,0
58,9,42,0,0,0,0
60,10,22,0,0,1,0
31,13,36,0,0,0,0
32,13,45,0,0,0,0
38,11,27,0,0,1,0
25,10,20,0,0,1,0
43,9,38,0,0,1,0
36,10,38,0,0,1,0
44,10,38,99999,0,1,1
45,7,57,0,0,1,0
27,13,32,0,0,1,0
20,10,9,0,0,0,0
31,10,45,0,0,0,0
33,9,19,0,0,1,0
40,13,41,0,0,1,0
49,10,50,0,0,1,0
31,12,26,2174,0,1,0
43,7,36,0,0,1,0
67,7,52,0,2042,1,1
30,7,1,0,0,0,0
71,15,47,5178,0,0,1
37,14,34,0,0,1,0
26,14,43,0,0,1,1
36,13,24,0,0,0,0
45,7,14,0,0,1,0
42,10,50,0,0,1,1
31,7,50,0,0,1,0
54,13,32,0,2392,1,1
29,9,43,0,0,1,0
26,9,57,0,0,0,0
19,9,37,0,0,0,0
36,9,34,0,0,1,0
24,13,51,0,0,0,0
48,9,50,0,0,0,0
24,13,64,0,0,0,0
41,5,65,7688,0,1,0
37,10,55,0,0,1,0
60,9,54,0,0,1,0
27,14,36,0,0,0,0
49,9,29,0,0,1,0
44,12,55,0,0,1,1
42,13,36,0,0,1,1
44,13,29,0,0,1,0
55,9,48,0,0,0,0
24,11,56,0,0,0,0
24,7,38,0,0,1,0
47,10,40,0,0,1,0
46,9,51,0,0,0,0
26,7,39,0,0,1,0
61,10,33,0,0,1,1
33,13,48,7688,0,1,1
44,13,44,5178,0,0,1
36,13,47,0,0,1,1
38,9,58,0,0,1,0
42,8,33,0,0,0,0
53,13,15,0,0,1,0
29,12,36,0,0,1,0
27,7,44,0,0,0,0
41,14,58,0,2042,0,0
31,9,37,0,0,0,0
36,9,45,0,0,0,1
49,13,35,0,0,1,0
19,1,39,2174,0,1,0
54,14,32,0,0,1,1
24,7,32,0,0,1,0
48,13,38,0,0,1,0
24,12,49,0,2392,1,0
57,7,49,2174,0,1,0
68,8,36,0,0,1,0
27,11,36,0,0,1,0
48,9,49,0,0,0,0
40,7,55,0,0,0,0
36,7,23,0,0,1,0
21,3,51,0,0,1,0
44,10,43,0,0,0,0
34,7,49,0,0,1,0
40,11,36,0,0,0,0
56,9,32,0,0,1,0
31,7,59,0,0,1,0
36,11,27,0,0,0,0
46,9,18,0,0,1,0
40,9,36,0,0,0,0
47,7,42,0,0,1,0
47,3,28,0,0,1,0
43,9,37,0,0,1,0
30,9,30,0,0,1,0
43,7,28,0,0,1,0
60,10,55,0,0,1,1
44,9,39,0,0,1,0
33,7,32,0,2824,1,0
58,14,58,0,0,1,0
51,8,43,14084,0,1,0
48,13,41,0,0,0,1
24,13,40,0,0,1,0
39,14,37,0,0,1,0
38,14,49,0,0,0,0
19,10,30,0,0,0,0
45,9,42,0,0,1,1
57,9,50,99999,0,1,1
46,7,34,0,2042,1,0
34,13,45,0,2824,0,1
39,13,28,0,0,1,0
57,7,47,0,0,1,0
40,9,35,0,0,1,0
55,13,68,0,0,1,1
64,8,35,0,0,1,0
29,5,60,0,0,1,0
65,13,35,0,0,1,1
58,9,27,0,0,0,1
47,9,33,0,0,1,0
68,7,40,0,0,0,0
57,7,55,0,0,1,0
35,9,31,0,0,1,0
35,9,38,0,0,1,0
47,13,51,0,0,1,0
55,13,20,0,0,1,1
59,13,41,0,0,0,1
33,9,25,0,0,1,0
25,14,31,0,0,1,0
33,10,46,0,0,1,1
33,13,28,0,2824,1,0
36,7,53,0,0,1,1
46,12,55,0,0,1,1
38,9,40,0,0,0,0
38,13,34,0,0,1,0
25,6,28,0,0,0,0
44,6,34,5178,0,0,0
48,9,51,0,0,1,0
51,7,41,0,0,1,1
39,10,41,0,0,0,1
53,7,18,0,0,0,0
18,7,36,0,0,0,0
40,14,33,15024,0,0,1
22,9,40,0,0,1,0
38,8,35,0,0,0,0
60,9,29,0,0,1,0
28,7,46,0,0,1,0
28,9,28,0,0,0,0
29,9,48,0,0,1,0
21,9,57,0,0,1,0
76,16,27,0,0,1,1
53,7,39,0,0,1,1
32,8,28,0,0,1,1
25,3,39,0,0,1,0
56,10,35,0,0,1,0
29,9,29,0,0,1,1
31,9,55,0,0,0,0
58,7,66,14084,0,1,1
37,7,36,0,0,0,0
37,9,69,0,0,0,0
41,7,34,0,0,1,1
76,14,38,0,0,0,0
47,7,19,0,0,1,0
58,7,49,0,0,1,1
36,9,48,0,0,1,0
21,8,51,0,0,1,0
53,7,28,0,0,1,0
44,12,41,0,0,1,1
39,13,28,0,0,0,0
25,3,49,0,0,0,0
44,10,40,0,0,1,0
35,9,26,0,0,0,0
54,9,41,0,0,1,0
57,13,28,0,0,0,0
52,7,50,0,0,1,0
18,13,45,2174,0,1,0
56,13,36,0,0,1,1
39,14,44,0,0,0,0
32,11,60,0,0,0,0
60,11,46,0,0,1,0
40,13,42,0,0,1,0
24,7,41,0,0,1,0
36,9,18,0,0,0,0
35,9,30,2174,0,1,0
31,11,33,7688,0,0,0
30,13,49,0,0,1,1
25,13,48,0,0,1,0
28,6,15,2174,0,1,0
56,9,44,0,0,0,0
50,9,32,0,0,1,1
27,10,55,0,0,1,0
22,9,52,0,0,1,0
28,14,29,0,0,1,0
40,13,33,0,0,1,0
29,9,37,0,0,1,0
47,4,34,0,0,0,0
22,7,32,0,0,1,0
24,7,27,0,0,1,0
41,9,49,0,0,1,0
61,5,47,0,0,0,1
30,4,46,0,0,0,0
45,8,44,99999,0,1,1
37,10,55,0,0,1,1
28,9,40,0,0,1,0
64,9,37,0,1902,1,1
62,13,45,0,0,1,1
39,11,37,0,0,1,1
46,10,41,0,2824,1,0
69,10,43,0,0,1,0
24,13,39,0,0,0,0
57,13,44,0,0,1,1
29,10,32,0,0,1,1
26,16,53,0,0,0,0
34,10,31,0,0,0,0
18,8,42,0,0,1,0
47,16,20,0,0,1,0
27,13,47,0,0,1,1
32,13,36,0,0,1,1
43,13,29,0,0,0,0
28,13,29,0,0,1,0
22,11,56,0,0,0,0
41,5,1,0,0,1,1
53,3,59,0,0,1,0
53,9,47,15024,0,0,1
36,9,53,0,0,1,1
36,13,48,0,0,1,1
46,9,39,0,0,1,0
48,13,38,0,0,1,0
25,7,53,0,0,1,0
36,12,40,0,0,1,0
41,7,36,0,0,1,0
26,6,24,0,0,1,0
46,7,29,0,0,1,0
48,12,44,0,0,1,0
41,14,37,0,0,1,0
26,9,50,0,0,1,0
30,9,23,0,0,0,0
38,7,74,0,0,1,0
72,12,22,0,0,1,1
46,13,43,0,0,1,0
19,7,33,0,0,1,0
44,9,45,0,0,0,0
53,13,60,0,0,1,0
27,10,52,0,0,1,0
39,9,61,0,0,0,1
57,5,41,0,0,0,1
48,9,25,0,0,1,1
23,10,61,0,0,1,0
59,9,21,0,0,1,0
34,11,10,0,0,0,0
29,9,43,0,2824,1,0
33,7,23,0,0,1,1
52,9,29,7688,0,1,0
42,9,36,0,0,0,0
35,11,20,0,0,0,0
17,10,34,0,0,1,0
49,9,53,0,0,1,1
19,7,14,0,0,1,0
43,9,40,0,0,1,0
17,9,50,0,0,1,0
37,9,50,0,2824,1,1
44,13,57,0,0,1,0
17,9,33,0,0,0,0
42,9,28,0,0,1,0
39,9,41,0,0,1,0
59,10,13,0,0,0,1
52,6,42,0,0,1,0
37,7,20,0,0,1,0
27,9,34,0,0,1,0
37,9,50,14084,0,0,0
34,7,31,0,0,1,0
32,13,60,0,0,1,0
38,3,33,0,0,1,0
