dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2011-03-13,2,0,3,20,0,6,0,2,0.2227,0.1915,0.7379,0.2104,8,17,25
2011-03-13,2,0,3,21,0,6,0,1,0.3163,0.2896,0.5533,0.2639,6,12,18
2011-03-13,2,0,3,22,0,6,0,1,0.268,0.2725,0.6474,0.2164,7,12,19
2011-03-13,2,0,3,23,0,6,0,1,0.341,0.3481,0.4271,0.1598,14,31,45
2011-03-14,2,0,3,0,0,0,1,1,0.3467,0.3358,0.6856,0.2037,1,14,15
2011-03-14,2,0,3,1,0,0,1,1,0.4262,0.3962,0.8028,0.2906,1,9,10
2011-03-14,2,0,3,2,0,0,1,3,0.363,0.3399,0.4893,0.2427,0,0,0
2011-03-14,2,0,3,3,0,0,1,1,0.3746,0.3659,0.6034,0.087,4,22,26
2011-03-14,2,0,3,4,0,0,1,2,0.4005,0.3727,0.698,0.2269,7,35,42
2011-03-14,2,0,3,5,0,0,1,4,0.3971,0.3575,0.6134,0.2163,1,7,8
2011-03-14,2,0,3,6,0,0,1,1,0.444,0.4113,0.6221,0.2731,8,23,31
2011-03-14,2,0,3,7,0,0,1,3,0.3446,0.3754,0.5764,0.1826,5,22,27
2011-03-14,2,0,3,8,0,0,1,1,0.3591,0.3429,0.5713,0.1505,6,42,48
2011-03-14,2,0,3,9,0,0,1,3,0.3458,0.289,0.6067,0.0705,2,18,20
2011-03-14,2,0,3,10,0,0,1,2,0.41,0.381,0.6132,0.1244,2,19,21
2011-03-14,2,0,3,11,0,0,1,2,0.4211,0.4186,0.4897,0.2766,5,34,39
2011-03-14,2,0,3,12,0,0,1,1,0.3278,0.311,0.6106,0.1958,9,49,58
2011-03-14,2,0,3,13,0,0,1,2,0.3045,0.2714,0.7764,0.172,1,8,9
2011-03-14,2,0,3,14,0,0,1,3,0.2948,0.3185,0.5786,0.2836,3,12,15
2011-03-14,2,0,3,15,0,0,1,2,0.3219,0.3092,0.4941,0.2672,3,18,21
2011-03-14,2,0,3,16,0,0,1,1,0.2256,0.1865,0.6123,0.1211,2,20,22
2011-03-14,2,0,3,17,0,0,1,1,0.2642,0.249,0.5521,0.2761,11,79,90
2011-03-14,2,0,3,18,0,0,1,1,0.291,0.3196,0.4871,0.0473,12,72,84
2011-03-14,2,0,3,19,0,0,1,2,0.2747,0.2846,0.6364,0.2168,18,112,130
2011-03-14,2,0,3,20,0,0,1,1,0.2703,0.2886,0.5519,0.2073,3,11,14
2011-03-14,2,0,3,21,0,0,1,3,0.3154,0.2772,0.556,0.272,4,25,29
2011-03-14,2,0,3,22,0,0,1,1,0.1838,0.1787,0.647,0.2105,4,20,24
2011-03-14,2,0,3,23,0,0,1,1,0.3384,0.2828,0.4628,0.1604,1,6,7
2011-03-15,2,0,3,0,0,1,1,1,0.3084,0.2559,0.445,0.1668,0,3,3
2011-03-15,2,0,3,1,0,1,1,2,0.282,0.2747,0.6889,0.3955,3,19,22
2011-03-15,2,0,3,2,0,1,1,1,0.395,0.3705,0.4174,0.1866,1,17,18
2011-03-15,2,0,3,3,0,1,1,1,0.446,0.4165,0.5077,0.2278,1,6,7
2011-03-15,2,0,3,4,0,1,1,1,0.3983,0.3924,0.4302,0.0183,2,14,16
2011-03-15,2,0,3,5,0,1,1,2,0.4499,0.4173,0.5564,0.1138,1,7,8
2011-03-15,2,0,3,6,0,1,1,2,0.479,0.4286,0.6449,0.2215,5,26,31
2011-03-15,2,0,3,7,0,1,1,1,0.4644,0.4296,0.6148,0.0508,12,78,90
2011-03-15,2,0,3,8,0,1,1,1,0.4694,0.433,0.8422,0.224,11,47,58
2011-03-15,2,0,3,9,0,1,1,1,0.4208,0.4431,0.7166,0.122,1,6,7
2011-03-15,2,0,3,10,0,1,1,1,0.3776,0.3302,0.5191,0.0973,1,17,18
2011-03-15,2,0,3,11,0,1,1,1,0.2912,0.2791,0.5012,0.1217,20,87,107
2011-03-15,2,0,3,12,0,1,1,1,0.3247,0.2505,0.8882,0.3022,3,22,25
2011-03-15,2,0,3,13,0,1,1,1,0.2801,0.2698,0.7282,0.2067,0,6,6
2011-03-15,2,0,3,14,0,1,1,1,0.3814,0.3667,0.6708,0.1072,7,73,80
2011-03-15,2,0,3,15,0,1,1,1,0.2709,0.2572,0.6304,0.242,2,21,23
2011-03-15,2,0,3,16,0,1,1,1,0.2702,0.2508,0.6503,0.2464,2,12,14
2011-03-15,2,0,3,17,0,1,1,1,0.2793,0.2832,0.4739,0.1495,23,92,115
2011-03-15,2,0,3,18,0,1,1,1,0.2563,0.2648,0.6401,0.2567,1,19,20
2011-03-15,2,0,3,19,0,1,1,1,0.3251,0.3365,0.6246,0.2605,4,48,52
2011-03-15,2,0,3,20,0,1,1,1,0.2403,0.2069,0.5356,0.2481,1,7,8
2011-03-15,2,0,3,21,0,1,1,2,0.2858,0.2444,0.5676,0.1261,4,22,26
2011-03-15,2,0,3,22,0,1,1,1,0.2648,0.2667,0.775,0.0857,1,16,17
2011-03-15,2,0,3,23,0,1,1,1,0.261,0.2632,0.6114,0.0446,1,7,8
2011-03-16,2,0,3,0,0,2,1,3,0.3126,0.2423,0.8259,0.1276,0,5,5
2011-03-16,2,0,3,1,0,2,1,1,0.3563,0.3365,0.4403,0.1506,0,2,2
2011-03-16,2,0,3,2,0,2,1,1,0.3599,0.3324,0.5618,0.1571,1,5,6
2011-03-16,2,0,3,3,0,2,1,1,0.366,0.3511,0.4587,0.1762,0,3,3
2011-03-16,2,0,3,4,0,2,1,2,0.3501,0.2959,0.494,0.3186,1,7,8
2011-03-16,2,0,3,5,0,2,1,4,0.4111,0.4139,0.5261,0.1528,1,7,8
2011-03-16,2,0,3,6,0,2,1,2,0.3569,0.3794,0.6458,0.1761,7,39,46
2011-03-16,2,0,3,7,0,2,1,1,0.4448,0.4237,0.6322,0.0346,7,41,48
2011-03-16,2,0,3,8,0,2,1,3,0.4097,0.3297,0.5411,0.3582,6,30,36
2011-03-16,2,0,3,9,0,2,1,2,0.3354,0.3054,0.3937,0.0747,8,47,55
2011-03-16,2,0,3,10,0,2,1,2,0.3647,0.3312,0.7613,0.1235,2,9,11
2011-03-16,2,0,3,11,0,2,1,1,0.3277,0.3299,0.5887,0.2357,4,24,28
2011-03-16,2,0,3,12,0,2,1,1,0.3499,0.3401,0.5034,0.1997,6,44,50
2011-03-16,2,0,3,13,0,2,1,2,0.37,0.385,0.6405,0.3115,4,37,41
2011-03-16,2,0,3,14,0,2,1,1,0.2221,0.178,0.6482,0.2376,5,32,37
2011-03-16,2,0,3,15,0,2,1,2,0.2851,0.2539,0.5892,0.1735,18,86,104
2011-03-16,2,0,3,16,0,2,1,1,0.2614,0.2581,0.6387,0.2635,13,47,60
2011-03-16,2,0,3,17,0,2,1,1,0.2867,0.287,0.5058,0.2729,3,29,32
2011-03-16,2,0,3,18,0,2,1,2,0.2656,0.2298,0.6994,0.1272,3,15,18
2011-03-16,2,0,3,19,0,2,1,1,0.2298,0.2197,0.5273,0.257,9,59,68
2011-03-16,2,0,3,20,0,2,1,2,0.2551,0.2671,0.5639,0.1622,6,34,40
2011-03-16,2,0,3,21,0,2,1,1,0.2487,0.2095,0.69,0.1717,0,10,10
2011-03-16,2,0,3,22,0,2,1,1,0.3401,0.3294,0.7364,0.1914,1,11,12
2011-03-16,2,0,3,23,0,2,1,1,0.3173,0.3278,0.7769,0.1495,0,3,3
2011-03-17,2,0,3,0,0,3,1,1,0.4157,0.4316,0.714,0.1452,0,6,6
2011-03-17,2,0,3,1,0,3,1,2,0.358,0.3272,0.5818,0.2588,3,12,15
2011-03-17,2,0,3,2,0,3,1,1,0.3513,0.332,0.4608,0.0577,0,1,1
2011-03-17,2,0,3,3,0,3,1,1,0.3357,0.3238,0.7569,0.0951,1,9,10
2011-03-17,2,0,3,4,0,3,1,1,0.3368,0.3621,0.7534,0.234,3,16,19
2011-03-17,2,0,3,5,0,3,1,1,0.3536,0.3467,0.5474,0.1742,1,8,9
2011-03-17,2,0,3,6,0,3,1,3,0.4304,0.4085,0.6991,0.2593,0,2,2
2011-03-17,2,0,3,7,0,3,1,1,0.4373,0.4297,0.5731,0.2086,9,73,82
2011-03-17,2,0,3,8,0,3,1,1,0.3457,0.331,0.7656,0.0733,1,18,19
2011-03-17,2,0,3,9,0,3,1,2,0.432,0.3907,0.5553,0.185,4,49,53
2011-03-17,2,0,3,10,0,3,1,1,0.3604,0.3544,0.8118,0.2228,6,30,36
2011-03-17,2,0,3,11,0,3,1,1,0.3663,0.3801,0.692,0.1987,2,16,18
2011-03-17,2,0,3,12,0,3,1,1,0.4042,0.3913,0.7893,0.1425,9,51,60
2011-03-17,2,0,3,13,0,3,1,1,0.3548,0.3272,0.5681,0.1581,2,21,23
2011-03-17,2,0,3,14,0,3,1,2,0.2889,0.2808,0.6616,0.1352,7,53,60
2011-03-17,2,0,3,15,0,3,1,2,0.2475,0.212,0.5283,0.074,2,12,14
2011-03-17,2,0,3,16,0,3,1,1,0.1843,0.208,0.716,0.063,12,73,85
2011-03-17,2,0,3,17,0,3,1,2,0.2336,0.2288,0.7165,0.2112,8,56,64
2011-03-17,2,0,3,18,0,3,1,1,0.2512,0.2441,0.8646,0.1103,3,26,29
2011-03-17,2,0,3,19,0,3,1,2,0.2229,0.2121,0.6759,0.226,17,83,100
2011-03-17,2,0,3,20,0,3,1,3,0.2651,0.2833,0.6959,0.1324,5,34,39
2011-03-17,2,0,3,21,0,3,1,1,0.2862,0.2488,0.5743,0.0749,2,16,18
2011-03-17,2,0,3,22,0,3,1,1,0.2907,0.2763,0.6751,0.1474,0,3,3
2011-03-17,2,0,3,23,0,3,1,1,0.293,0.2479,0.5827,0.3475,4,51,55
2011-03-18,2,0,3,0,0,4,1,1,0.349,0.355,0.6267,0.1724,0,7,7
2011-03-18,2,0,3,1,0,4,1,1,0.3806,0.3662,0.6294,0.2317,1,12,13
2011-03-18,2,0,3,2,0,4,1,1,0.3386,0.31,0.5809,0.1935,0,7,7
2011-03-18,2,0,3,3,0,4,1,1,0.4553,0.4268,0.6108,0.0676,4,33,37
2011-03-18,2,0,3,4,0,4,1,1,0.4076,0.389,0.5717,0.2959,0,0,0
2011-03-18,2,0,3,5,0,4,1,1,0.4203,0.4108,0.57,0.1602,1,12,13
2011-03-18,2,0,3,6,0,4,1,1,0.4506,0.4104,0.7126,0.0752,1,6,7
2011-03-18,2,0,3,7,0,4,1,1,0.4289,0.3923,0.6247,0.139,9,36,45
2011-03-18,2,0,3,8,0,4,1,1,0.4497,0.4494,0.6397,0.1635,5,35,40
2011-03-18,2,0,3,9,0,4,1,1,0.4103,0.3608,0.4632,0.24,3,14,17
2011-03-18,2,0,3,10,0,4,1,1,0.3578,0.3629,0.6566,0.1255,3,18,21
2011-03-18,2,0,3,11,0,4,1,2,0.3774,0.3692,0.6653,0.3896,1,10,11
2011-03-18,2,0,3,12,0,4,1,2,0.2965,0.2775,0.5805,0.105,5,28,33
2011-03-18,2,0,3,13,0,4,1,1,0.3259,0.3126,0.8259,0.229,4,17,21
2011-03-18,2,0,3,14,0,4,1,2,0.3009,0.3224,0.391,0.0221,16,56,72
2011-03-18,2,0,3,15,0,4,1,3,0.2774,0.2489,0.7007,0.1701,4,34,38
2011-03-18,2,0,3,16,0,4,1,1,0.2678,0.2336,0.6945,0.2094,3,13,16
2011-03-18,2,0,3,17,0,4,1,1,0.1897,0.1824,0.6852,0.0904,20,101,121
2011-03-18,2,0,3,18,0,4,1,4,0.2403,0.2451,0.6436,0.2999,1,7,8
2011-03-18,2,0,3,19,0,4,1,1,0.2687,0.2136,0.6782,0.2148,16,90,106
2011-03-18,2,0,3,20,0,4,1,1,0.2794,0.2785,0.7089,0.1546,7,28,35
2011-03-18,2,0,3,21,0,4,1,1,0.2446,0.2327,0.553,0.2139,0,8,8
2011-03-18,2,0,3,22,0,4,1,1,0.3529,0.315,0.6446,0.1325,5,23,28
2011-03-18,2,0,3,23,0,4,1,1,0.2869,0.2759,0.603,0.2801,1,32,33
2011-03-19,2,0,3,0,0,5,0,1,0.3836,0.3732,0.5023,0.2612,3,6,9
2011-03-19,2,0,3,1,0,5,0,1,0.3826,0.3861,0.6835,0.2099,4,10,14
2011-03-19,2,0,3,2,0,5,0,2,0.359,0.3302,0.5577,0.2289,6,13,19
2011-03-19,2,0,3,3,0,5,0,2,0.4724,0.4424,0.453,0.0618,2,5,7
2011-03-19,2,0,3,4,0,5,0,3,0.3664,0.3599,0.5595,0.2974,1,3,4
2011-03-19,2,0,3,5,0,5,0,1,0.4589,0.4571,0.5242,0.1721,1,5,6
2011-03-19,2,0,3,6,0,5,0,1,0.4649,0.416,0.7064,0.262,15,33,48
2011-03-19,2,0,3,7,0,5,0,1,0.3953,0.3274,0.6258,0.24,4,6,10
2011-03-19,2,0,3,8,0,5,0,1,0.4698,0.4584,0.7413,0.2608,20,39,59
2011-03-19,2,0,3,9,0,5,0,1,0.3914,0.3589,0.5442,0.0962,8,20,28
2011-03-19,2,0,3,10,0,5,0,1,0.3964,0.358,0.6978,0.1064,4,11,15
2011-03-19,2,0,3,11,0,5,0,1,0.376,0.3513,0.8964,0.3599,18,29,47
2011-03-19,2,0,3,12,0,5,0,1,0.3395,0.3195,0.6517,0.0585,7,10,17
2011-03-19,2,0,3,13,0,5,0,3,0.3566,0.3397,0.7005,0.0922,14,26,40
2011-03-19,2,0,3,14,0,5,0,1,0.3366,0.3054,0.6857,0.1835,4,9,13
2011-03-19,2,0,3,15,0,5,0,1,0.2183,0.1897,0.486,0.1836,19,35,54
2011-03-19,2,0,3,16,0,5,0,2,0.3277,0.3258,0.6758,0.1368,17,47,64
2011-03-19,2,0,3,17,0,5,0,1,0.2011,0.1805,0.6605,0.2293,7,10,17
2011-03-19,2,0,3,18,0,5,0,3,0.3061,0.3149,0.5934,0.2522,7,14,21
2011-03-19,2,0,3,19,0,5,0,2,0.3126,0.2922,0.5303,0.1785,9,20,29
2011-03-19,2,0,3,20,0,5,0,1,0.2319,0.2487,0.6962,0.1585,8,20,28
2011-03-19,2,0,3,21,0,5,0,3,0.2718,0.238,0.5256,0.1782,5,8,13
2011-03-19,2,0,3,22,0,5,0,2,0.2606,0.2207,0.8373,0.1402,1,2,3
2011-03-19,2,0,3,23,0,5,0,1,0.3155,0.2938,0.6299,0.0441,2,8,10
2011-03-20,2,0,3,0,0,6,0,2,0.3351,0.3205,0.4942,0.2041,6,14,20
2011-03-20,2,0,3,1,0,6,0,1,0.3993,0.3866,0.5587,0.2413,2,6,8
2011-03-20,2,0,3,2,0,6,0,2,0.4398,0.4372,0.5782,0.1677,3,5,8
2011-03-20,2,0,3,3,0,6,0,1,0.4598,0.4412,0.8453,0.0012,10,21,31
2011-03-20,2,0,3,4,0,6,0,1,0.3942,0.3887,0.5221,0.1343,6,18,24
2011-03-20,2,0,3,5,0,6,0,1,0.4163,0.4094,0.5967,0.2525,4,10,14
2011-03-20,2,0,3,6,0,6,0,1,0.3601,0.3657,0.5602,0.0649,7,14,21
2011-03-20,2,0,3,7,0,6,0,2,0.3925,0.3968,0.6607,0.2357,6,11,17
2011-03-20,2,0,3,8,0,6,0,2,0.4553,0.4409,0.5523,0.1444,12,19,31
2011-03-20,2,0,3,9,0,6,0,2,0.4686,0.4825,0.4892,0.1785,47,76,123
2011-03-20,2,0,3,10,0,6,0,3,0.338,0.2772,0.5967,0.1251,9,19,28
2011-03-20,2,0,3,11,0,6,0,2,0.3444,0.3207,0.5856,0.0892,19,33,52
2011-03-20,2,0,3,12,0,6,0,3,0.3464,0.3295,0.5561,0.2947,2,4,6
2011-03-20,2,0,3,13,0,6,0,1,0.3379,0.3177,0.5623,0.2453,23,58,81
2011-03-20,2,0,3,14,0,6,0,1,0.275,0.3161,0.741,0.2316,13,27,40
2011-03-20,2,0,3,15,0,6,0,1,0.3078,0.2867,0.5872,0.2527,6,14,20
2011-03-20,2,0,3,16,0,6,0,1,0.2592,0.2336,0.5107,0.2202,10,18,28
2011-03-20,2,0,3,17,0,6,0,3,0.2696,0.2309,0.5768,0.2555,7,13,20
2011-03-20,2,0,3,18,0,6,0,1,0.2893,0.233,0.6265,0.1269,10,19,29
2011-03-20,2,0,3,19,0,6,0,1,0.2704,0.2228,0.4893,0.2902,8,18,26
2011-03-20,2,0,3,20,0,6,0,1,0.2607,0.2216,0.7865,0.2831,18,35,53
2011-03-20,2,0,3,21,0,6,0,2,0.2865,0.2919,0.7081,0.2104,16,30,46
2011-03-20,2,0,3,22,0,6,0,1,0.3039,0.2624,0.7626,0.157,17,36,53
2011-03-20,2,0,3,23,0,6,0,1,0.3119,0.3014,0.658,0.0821,16,22,38
2011-03-21,2,0,3,0,0,0,1,1,0.3396,0.3307,0.4067,0.1983,1,13,14
2011-03-21,2,0,3,1,0,0,1,1,0.4347,0.4441,0.7601,0.3148,0,6,6
2011-03-21,2,0,3,2,0,0,1,1,0.4124,0.3909,0.5224,0.0871,1,9,10
2011-03-21,2,0,3,3,0,0,1,2,0.3947,0.3693,0.5323,0.2614,0,2,2
2011-03-21,2,0,3,4,0,0,1,1,0.4472,0.4402,0.6209,0.1423,6,54,60
2011-03-21,2,0,3,5,0,0,1,3,0.4139,0.3811,0.7464,0.1491,2,35,37
2011-03-21,2,0,3,6,0,0,1,1,0.4769,0.4522,0.7076,0.086,5,38,43
2011-03-21,2,0,3,7,0,0,1,1,0.4421,0.432,0.6964,0.1198,5,20,25
2011-03-21,2,0,3,8,0,0,1,2,0.415,0.3788,0.5773,0.2317,10,41,51
2011-03-21,2,0,3,9,0,0,1,1,0.4245,0.4076,0.5748,0.2417,6,47,53
2011-03-21,2,0,3,10,0,0,1,1,0.3272,0.272,0.6519,0.1989,7,44,51
2011-03-21,2,0,3,11,0,0,1,1,0.3256,0.2881,0.6044,0.1399,5,25,30
2011-03-21,2,0,3,12,0,0,1,2,0.3022,0.2745,0.7087,0.0917,3,25,28
2011-03-21,2,0,3,13,0,0,1,1,0.335,0.3256,0.6995,0.1849,4,33,37
2011-03-21,2,0,3,14,0,0,1,2,0.3793,0.3814,0.6712,0.1508,4,46,50
2011-03-21,2,0,3,15,0,0,1,1,0.3827,0.3854,0.3591,0.1969,2,17,19
2011-03-21,2,0,3,16,0,0,1,1,0.3062,0.2863,0.6322,0.1543,14,67,81
2011-03-21,2,0,3,17,0,0,1,3,0.2928,0.2761,0.6098,0.1563,3,39,42
2011-03-21,2,0,3,18,0,0,1,2,0.198,0.1836,0.647,0.1927,5,19,24
2011-03-21,2,0,3,19,0,0,1,2,0.251,0.2468,0.5495,0.2082,9,58,67
2011-03-21,2,0,3,20,0,0,1,2,0.2492,0.2632,0.4926,0.2779,1,16,17
2011-03-21,2,0,3,21,0,0,1,1,0.2686,0.2697,0.6695,0.153,6,28,34
2011-03-21,2,0,3,22,0,0,1,2,0.3033,0.2802,0.584,0.2236,3,26,29
2011-03-21,2,0,3,23,0,0,1,1,0.3104,0.2724,0.6764,0.3243,4,38,42
2011-03-22,2,0,3,0,0,1,1,1,0.2734,0.2482,0.5556,0.2258,4,27,31
2011-03-22,2,0,3,1,0,1,1,1,0.4032,0.3919,0.7513,0.2731,0,8,8
2011-03-22,2,0,3,2,0,1,1,2,0.3497,0.3418,0.7151,0.1303,1,9,10
2011-03-22,2,0,3,3,0,1,1,2,0.4187,0.3629,0.6378,0.1224,0,3,3
2011-03-22,2,0,3,4,0,1,1,1,0.5048,0.4875,0.5782,0.1673,0,5,5
2011-03-22,2,0,3,5,0,1,1,1,0.3931,0.3378,0.6959,0.1758,1,20,21
2011-03-22,2,0,3,6,0,1,1,1,0.3314,0.3036,0.6561,0.2657,1,9,10
2011-03-22,2,0,3,7,0,1,1,1,0.4184,0.4096,0.632,0.1216,3,18,21
2011-03-22,2,0,3,8,0,1,1,1,0.4659,0.4215,0.7077,0.1729,7,82,89
2011-03-22,2,0,3,9,0,1,1,1,0.4875,0.4707,0.7439,0.266,7,75,82
2011-03-22,2,0,3,10,0,1,1,1,0.3434,0.3203,0.4904,0.1972,5,47,52
2011-03-22,2,0,3,11,0,1,1,2,0.3932,0.3559,0.5056,0.1791,3,18,21
2011-03-22,2,0,3,12,0,1,1,1,0.334,0.325,0.5386,0.1991,1,25,26
2011-03-22,2,0,3,13,0,1,1,2,0.3276,0.3192,0.467,0.0898,7,29,36
2011-03-22,2,0,3,14,0,1,1,1,0.4184,0.4237,0.6019,0.0885,2,11,13
2011-03-22,2,0,3,15,0,1,1,1,0.2359,0.2141,0.6864,0.0529,7,33,40
2011-03-22,2,0,3,16,0,1,1,1,0.2934,0.2997,0.6185,0.1965,2,11,13
2011-03-22,2,0,3,17,0,1,1,1,0.294,0.2886,0.5672,0.2535,9,64,73
2011-03-22,2,0,3,18,0,1,1,3,0.316,0.3256,0.731,0.2412,1,23,24
2011-03-22,2,0,3,19,0,1,1,1,0.2792,0.2596,0.6361,0.2715,5,39,44
2011-03-22,2,0,3,20,0,1,1,1,0.2956,0.2468,0.6547,0.2963,3,15,18
2011-03-22,2,0,3,21,0,1,1,2,0.2803,0.2787,0.7374,0.1916,2,20,22
2011-03-22,2,0,3,22,0,1,1,1,0.3233,0.279,0.6053,0.1748,1,7,8
2011-03-22,2,0,3,23,0,1,1,1,0.3181,0.3322,0.8242,0.2981,3,19,22
2011-03-23,2,0,3,0,0,2,1,1,0.38,0.309,0.5672,0.1239,0,5,5
2011-03-23,2,0,3,1,0,2,1,1,0.3611,0.3319,0.8137,0.0857,1,6,7
2011-03-23,2,0,3,2,0,2,1,3,0.4102,0.4012,0.5115,0.1529,0,3,3
2011-03-23,2,0,3,3,0,2,1,1,0.4106,0.3855,0.6607,0.1435,1,15,16
2011-03-23,2,0,3,4,0,2,1,3,0.4695,0.4356,0.5388,0.1839,0,2,2
2011-03-23,2,0,3,5,0,2,1,1,0.4304,0.4053,0.7189,0.112,2,19,21
2011-03-23,2,0,3,6,0,2,1,1,0.3642,0.3303,0.5658,0.2096,7,45,52
2011-03-23,2,0,3,7,0,2,1,1,0.4829,0.4565,0.6308,0.1345,11,44,55
2011-03-23,2,0,3,8,0,2,1,2,0.3882,0.4079,0.5461,0.2783,5,32,37
2011-03-23,2,0,3,9,0,2,1,1,0.3856,0.372,0.7052,0.0844,3,23,26
2011-03-23,2,0,3,10,0,2,1,1,0.3713,0.3481,0.5473,0.1688,8,50,58
2011-03-23,2,0,3,11,0,2,1,1,0.4308,0.426,0.7753,0.1532,2,53,55
2011-03-23,2,0,3,12,0,2,1,1,0.2697,0.2606,0.5234,0.1985,0,7,7
2011-03-23,2,0,3,13,0,2,1,1,0.46,0.4196,0.4694,0.2541,7,51,58
2011-03-23,2,0,3,14,0,2,1,2,0.3574,0.3517,0.7094,0.2013,3,17,20
2011-03-23,2,0,3,15,0,2,1,1,0.3075,0.3101,0.5601,0.1697,9,50,59
2011-03-23,2,0,3,16,0,2,1,2,0.2837,0.2469,0.6209,0.2353,10,50,60
2011-03-23,2,0,3,17,0,2,1,1,0.2893,0.3178,0.5888,0.2474,6,27,33
2011-03-23,2,0,3,18,0,2,1,1,0.296,0.2905,0.4891,0.2015,19,85,104
2011-03-23,2,0,3,19,0,2,1,1,0.3037,0.269,0.6119,0.211,2,17,19
2011-03-23,2,0,3,20,0,2,1,2,0.3081,0.325,0.7457,0.2317,6,37,43
2011-03-23,2,0,3,21,0,2,1,1,0.3022,0.2898,0.7201,0.0485,5,25,30
2011-03-23,2,0,3,22,0,2,1,1,0.3073,0.2994,0.6425,0.1519,0,2,2
2011-03-23,2,0,3,23,0,2,1,1,0.3284,0.2996,0.7284,0.2101,0,5,5
2011-03-24,2,0,3,0,0,3,1,1,0.3499,0.3375,0.5091,0.1567,0,19,19
2011-03-24,2,0,3,1,0,3,1,1,0.4238,0.4138,0.5751,0.1569,1,9,10
2011-03-24,2,0,3,2,0,3,1,1,0.4215,0.3979,0.6474,0.21,0,8,8
2011-03-24,2,0,3,3,0,3,1,1,0.2967,0.2616,0.6073,0.2118,2,11,13
2011-03-24,2,0,3,4,0,3,1,1,0.4533,0.4157,0.58,0.2174,2,13,15
2011-03-24,2,0,3,5,0,3,1,1,0.4428,0.4189,0.4857,0.1166,4,24,28
2011-03-24,2,0,3,6,0,3,1,1,0.437,0.4142,0.3982,0.0666,0,17,17
2011-03-24,2,0,3,7,0,3,1,2,0.4195,0.4303,0.6898,0.2444,5,27,32
2011-03-24,2,0,3,8,0,3,1,1,0.472,0.4359,0.6271,0.1206,11,62,73
2011-03-24,2,0,3,9,0,3,1,1,0.4522,0.4585,0.695,0.1151,14,71,85
2011-03-24,2,0,3,10,0,3,1,3,0.3668,0.349,0.5696,0.1079,1,31,32
2011-03-24,2,0,3,11,0,3,1,1,0.3947,0.3799,0.5392,0.2721,4,23,27
2011-03-24,2,0,3,12,0,3,1,2,0.3189,0.2879,0.6188,0.197,0,1,1
2011-03-24,2,0,3,13,0,3,1,2,0.2819,0.2959,0.7072,0.2074,0,2,2
2011-03-24,2,0,3,14,0,3,1,1,0.2927,0.3171,0.5976,0.2352,7,53,60
2011-03-24,2,0,3,15,0,3,1,3,0.3357,0.3306,0.6966,0.1766,4,18,22
2011-03-24,2,0,3,16,0,3,1,1,0.3266,0.3085,0.5167,0.261,1,6,7
2011-03-24,2,0,3,17,0,3,1,2,0.301,0.2868,0.6038,0.0843,26,142,168
2011-03-24,2,0,3,18,0,3,1,1,0.3067,0.2618,0.6123,0.0932,6,26,32
2011-03-24,2,0,3,19,0,3,1,1,0.3011,0.2604,0.7425,0.0887,5,58,63
2011-03-24,2,0,3,20,0,3,1,3,0.2628,0.2834,0.6445,0.2137,1,12,13
2011-03-24,2,0,3,21,0,3,1,1,0.3185,0.281,0.7928,0.2205,14,38,52
2011-03-24,2,0,3,22,0,3,1,1,0.3498,0.3272,0.4803,0.1422,10,56,66
2011-03-24,2,0,3,23,0,3,1,1,0.3672,0.3859,0.6263,0.1614,0,7,7
2011-03-25,2,0,3,0,0,4,1,2,0.4079,0.3875,0.6272,0.2814,3,18,21
2011-03-25,2,0,3,1,0,4,1,1,0.4094,0.3856,0.6711,0.1244,1,8,9
2011-03-25,2,0,3,2,0,4,1,3,0.4144,0.3858,0.5272,0.2036,0,1,1
2011-03-25,2,0,3,3,0,4,1,2,0.4597,0.4363,0.7725,0.1251,3,23,26
2011-03-25,2,0,3,4,0,4,1,1,0.4285,0.4223,0.6084,0.2677,2,14,16
2011-03-25,2,0,3,5,0,4,1,2,0.4023,0.3894,0.5011,0.2303,0,7,7
2011-03-25,2,0,3,6,0,4,1,3,0.4338,0.4158,0.605,0.0681,0,7,7
2011-03-25,2,0,3,7,0,4,1,1,0.4078,0.3744,0.5779,0.1591,7,45,52
2011-03-25,2,0,3,8,0,4,1,1,0.4026,0.3896,0.8881,0.0137,10,41,51
2011-03-25,2,0,3,9,0,4,1,1,0.4111,0.3788,0.7139,0.252,1,13,14
2011-03-25,2,0,3,10,0,4,1,1,0.3686,0.3789,0.6181,0.3438,0,13,13
2011-03-25,2,0,3,11,0,4,1,3,0.3687,0.3814,0.6019,0.0056,2,17,19
2011-03-25,2,0,3,12,0,4,1,1,0.2846,0.2755,0.7166,0.0658,5,36,41
2011-03-25,2,0,3,13,0,4,1,1,0.3481,0.3507,0.7151,0.1934,2,22,24
2011-03-25,2,0,3,14,0,4,1,1,0.3204,0.2985,0.3268,0.1785,10,72,82
2011-03-25,2,0,3,15,0,4,1,1,0.2711,0.2571,0.6872,0.1471,12,45,57
2011-03-25,2,0,3,16,0,4,1,1,0.3174,0.2953,0.6211,0.041,4,15,19
2011-03-25,2,0,3,17,0,4,1,2,0.3205,0.3137,0.4868,0.2059,1,11,12
2011-03-25,2,0,3,18,0,4,1,1,0.216,0.2191,0.7164,0.251,3,21,24
